part_type,height_mean,height_max,height_min,length_mean,length_max,length_min,width_mean,width_max,width_min
Steering Knuckle Bearings & Bushings,4.0,4.0,4.0,7.666666666666667,8.214951208983825,7.11838212434951,5.0,5.0,5.0
Exhaust Pipes - Turbo Outlets,,,,,,,,,
Brake Caliper Covers,4.959775280898876,4.983896333705118,4.935654228092634,12.693483146067416,12.709563847938245,12.677402444196588,5.379775280898876,5.412444952093967,5.347105609703785
Tire Tubes,,,,,,,,,
Winches,10.510169971671392,10.8912605745828,10.129079368759983,21.859461756373943,22.49978053620566,21.219142976542226,19.012108262108264,20.534941002053998,17.48927552216253
Hydraulic Winch Adapter Kits,8.0,,,12.0,,,10.0,,
Winch Wiring Kits,4.010416666666667,4.524569981450896,3.4962633518824378,11.59375,13.229979150964322,9.957520849035678,10.072916666666666,11.799629666541632,8.3462036667917
Winch Fairlead Covers,4.3125,4.415303351684467,4.209696648315533,14.0,18.454284678452836,9.545715321547164,13.8125,14.201707207904773,13.423292792095227
Winch Covers,3.1092857142857144,3.976319785782047,2.2422516427893817,15.821785714285713,17.258672595376396,14.384898833195031,8.934999999999999,9.926381706875993,7.943618293124004
Winch Remote Transmitters,2.36,,,7.87,,,5.51,,
Winch Controllers,4.260769230769231,4.778842859891744,3.742695601646719,9.522692307692308,10.14007460650301,8.905310008881607,5.7092307692307696,6.279698817526201,5.138762720935338
Locking Hub Service Kits,1.8842857142857143,2.4578697842200006,1.3107016443514283,6.818095238095238,7.8976420738222695,5.738548402368207,4.422380952380952,5.209125115755178,3.6356367890067265
Hub Conversion Kits,7.333333333333333,10.131733808588708,4.534932858077958,17.083333333333332,25.604925781213556,8.561740885453109,45.625,75.92685249381503,15.32314750618496
Intercooler Boot Kit,5.648648648648648,5.740554126969874,5.556743170327422,13.243243243243244,13.702770634849374,12.783715851637114,6.945945945945946,7.221662380909623,6.670229510982268
Electric Fan Mounting Hardware,1.125,1.330606703368934,0.919393296631066,10.36,11.412706321248942,9.307293678751057,6.515,9.006953244831479,4.02304675516852
Radiator Filler Necks,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0
Heat Tape,3.1999999999999997,4.033320358496352,2.366679641503647,5.465,6.054915694640363,4.875084305359636,4.846666666666667,5.237451642307644,4.45588169102569
AN Hoses,5.688775510204081,6.264201725659918,5.113349294748245,16.20408163265306,17.649717800981865,14.758445464324257,8.494897959183673,9.054969204524665,7.93482671384268
Fluid Cooler Replacement Filter Elements,2.5,2.5,2.5,12.0,12.0,12.0,6.0,6.0,6.0
Remote Oil Thermostats,2.5,2.5,2.5,8.5,8.5,8.5,5.0,5.0,5.0
AN to Hose Barb Fittings,3.4130434782608696,4.048205830945588,2.777881125576151,5.391304347826087,5.550306393981587,5.232302301670587,4.521739130434782,4.777554880704888,4.2659233801646765
Hose & Line Mounting Clamps,0.6169999999999999,0.6472352951291185,0.5867647048708813,3.2299999999999995,4.2034822543357455,2.256517745664253,1.5939999999999999,2.240958103072451,0.9470418969275485
Oil Filter Adapter Replacement Components,8.661428571428571,10.8631826406479,6.459674502209243,14.142857142857142,17.19758530719559,11.088128978518695,8.857142857142858,10.736975573658826,6.97731014062689
Oil Restrictors,1.0,,,7.0,,,5.0,,
Oil Pump & Pickup Combos,7.396666666666666,7.487919400980915,7.305413932352416,7.956666666666667,8.252333903879748,7.660999429453586,7.523333333333333,7.728409343422803,7.318257323243864
Vacuum Relief Valves,,,,,,,,,
Vacuum Pumps - Racing,6.247999999999999,8.201033562084023,4.294966437915975,7.82,8.126490568739387,7.513509431260614,7.096000000000001,7.777088583420237,6.414911416579765
Vacuum Pump Rebuild Kits,,,,,,,,,
Vacuum Pump Replacement Components,,,,,,,,,
Oil Tank Mounting Brackets,,,,,,,,,
Oil Tanks,11.25,,,25.75,,,12.25,,
Engine Magnet Kits,,,,,,,,,
Oil Pump Springs,,,,,,,,,
Windage Trays,2.4318181818181817,3.389145134977733,1.4744912286586305,25.386363636363637,27.204655494354597,23.568071778372676,10.840909090909092,11.07793051701479,10.603887664803393
Main Cap Girdles,,,,,,,,,
Windage Tray Installation Kits & Components,2.13,5.617089689137121,-1.3570896891371205,5.195,5.515746457255537,4.874253542744464,4.72,4.868036826425632,4.5719631735743675
Oil Bypass Eliminators,,,,,,,,,
Oil Pump Block-Off Plates,,,,,,,,,
Oil Filter Screens,1.125,1.330606703368934,0.919393296631066,7.19,7.19,7.19,5.38,5.38,5.38
Engine Oil Accumulators,,,,,,,,,
Engine Oil Accumulator Solenoid Valves,,,,,,,,,
Engine Oil Accumulator Mounting Brackets,4.25,,,6.0,,,5.5,,
Oil Pan Inspection Plugs,,,,,,,,,
Oil Preheaters,3.125,4.975460330320406,1.2745396696795939,9.75,16.740627914543754,2.7593720854562447,6.625,10.531527364009747,2.7184726359902536
Oil Return Screen Kits,,,,,,,,,
Lifter Valley Vents,,,,,,,,,
Lifter Valley Baffles,3.75,7.862134067378681,-0.3621340673786806,27.0,31.11213406737868,22.88786593262132,7.125,8.564246923582537,5.685753076417462
Crankshaft Scrapers,,,,,,,,,
Crankcase Evacuation Systems,3.88,,,10.7,,,5.13,,
Deck Plug Kits,,,,,,,,,
Bellhousing Dowel Pins,0.8300000000000001,0.8628970725390295,0.7971029274609707,4.5600000000000005,5.283735595858649,3.8362644041413523,3.375,4.40303351684467,2.34696648315533
Transmission Tailshaft Plugs,,,,,,,,,
Timing Pointers,1.8525000000000003,2.0890957459990123,1.6159042540009882,6.747083333333333,7.076163517391936,6.418003149274731,4.78,5.0450324164932825,4.514967583506718
Camshaft Thrust Buttons,0.39333333333333337,0.8926336422636655,-0.10596697559699875,5.216666666666668,5.29574138790142,5.137591945431915,3.0,3.0,3.0
Camshaft Locking Plates,0.69,,,5.78,,,2.97,,
Parts Cleaning Brushes,,,,,,,,,
Pinion Yoke Wrenches,3.25,,,37.5,,,3.25,,
Degree Wheels,0.25,0.3486912176170883,0.15130878238291168,11.385,14.041438607526628,8.728561392473372,9.879999999999999,13.36708968913712,6.392910310862877
T-Handle Wrenches,0.4375,0.540303351684467,0.334696648315533,4.0,4.0,4.0,3.5,4.322426813475736,2.677573186524264
Wire Stripper Tools,2.0,,,5.0,,,4.0,,
Safety Wire,3.225,4.088548154149523,2.3614518458504774,2.975,3.3450920660640815,2.6049079339359187,2.95,3.0322426813475736,2.867757318652427
Carburetor Power Valve Testers,,,,,,,,,
Valve Spring Compressors,,,,,,,,,
Valve Spring Compressors Conversion Kits,,,,,,,,,
Valve Cover Spacers & Adapters,9.166666666666666,13.674619361588164,4.6587139717451675,23.333333333333332,24.026864517167407,22.639802149499257,6.333333333333333,9.280840864628159,3.3858258020385077
Valvetrain Checking Springs,,,,,,,,,
Valve Spring Testers,2.38,,,12.0,,,6.5,,
Motor Mount Shims,6.225,15.72402969564475,-3.274029695644751,16.25,28.997615608873907,3.5023843911260926,11.0,22.513975388660306,-0.5139753886603042
Engine Lift Plates,4.592857142857143,5.3604315857511216,3.8252826999631653,8.187857142857142,9.227559548687077,7.148154737027206,6.879285714285714,7.2915225885985935,6.467048839972834
Water Neck Components,0.2225,0.32058969827982353,0.12441030172017649,5.16,6.3442946114050605,3.97570538859494,3.1875,3.290303351684467,3.084696648315533
Water Neck Bleeder Plates,,,,,,,,,
Water Outlet Restrictors,0.01,,,6.75,,,5.0,,
Water Neck Block-Off Plates,,,,,,,,,
Supercharger Coolant Tanks,10.82,12.760927279802736,8.879072720197264,14.780000000000001,16.06298582902215,13.497014170977852,11.695,12.196680356220199,11.193319643779802
Water Pump Spacers,6.25,,,6.5,,,6.25,,
Water Pump - Electric - Port Adapter Flanges,3.0,,,5.25,,,4.0,,
Water Pump Mounting Brackets,,,,,,,,,
Radiator Hose Fillers,,,,,,,,,
Water Pump - Electric Drive Kits,5.4423076923076925,6.37193109665603,4.512684287959355,8.680769230769231,9.989102716047844,7.372435745490618,4.642307692307693,5.212698437883206,4.07191694673218
Water Pump - Electric - Thermostatic Switches,,,,,,,,,
Intercooler Tanks,,,,,,,,,
Radiator Cap Covers,2.5250000000000004,2.546474919782746,2.503525080217255,4.1225000000000005,4.128942475934824,4.116057524065177,3.7600000000000002,3.7771799358261964,3.742820064173804
Alternator & Vacuum Pump Bracket Kits,,,,,,,,,
Idler Pulley Mounting Brackets,1.0,2.6448536269514724,-0.6448536269514722,3.5,9.256987694330153,-2.256987694330152,2.4,6.347648704683532,-1.547648704683533
Vacuum Pump Accessories,8.5,,,8.5,,,8.5,,
Crankshaft Pulley Shims,,,,,,,,,
Water Pump Pulley Shims,0.18333333333333335,0.33685300518213745,0.02981366148452927,6.3933333333333335,7.026216164181081,5.760450502485586,4.533333333333333,5.300931692577354,3.765734974089313
Carburetor Linkage Bushings,0.33499999999999996,0.77088621114214,-0.10088621114214008,5.915,6.054812558290875,5.775187441709125,3.1849999999999996,3.4070552396384484,2.962944760361551
Carburetor Anti-Reversion Plates,,,,,,,,,
Carburetor Wedge Plates,,,,,,,,,
Spark Plug Holders,,,,,,,,,
Tool Trays & Mats,1.952,2.4029472872352606,1.5010527127647393,10.3,12.354055673221183,8.245944326778819,6.5,8.293485587056695,4.706514412943304
Carburetor Drain Cups,,,,,,,,,
Scoop to Carburetor Isolating Trays,6.25,,,15.0,,,14.25,,
Valvetrain Oil Deflectors,0.1,,,7.5,,,4.5,,
Valve Cover Baffles,0.875,1.491820110106802,0.25817988989319807,6.5649999999999995,7.691724734461758,5.438275265538241,3.875,4.90303351684467,2.84696648315533
Breather Stands,,,,,,,,,
Quick Fasteners,1.1258620689655174,1.2437090568869813,1.0080150810440536,5.916896551724137,6.246609968755495,5.587183134692779,4.388965517241379,4.63144263837907,4.146488396103688
Quick Fastener Wrenches,1.3214285714285714,1.4692663399254549,1.173590802931688,7.884285714285714,9.216766336836839,6.55180509173459,3.4828571428571427,4.023193249651946,2.942521036062339
Quick Fastener Sinking Tools,,,,,,,,,
Heat Protection,1.8888888888888888,2.071650402994608,1.7061273747831698,6.292222222222223,6.772885004320264,5.8115594401241815,7.958888888888889,8.026510649108005,7.891267128669773
Shrink Sleeve Tubing,5.0,5.0,5.0,3.5,3.5,3.5,1.9,2.279862673719186,1.520137326280814
Battery Terminal Boots,,,,,,,,,
Remote Battery Jumper Terminals,3.25,,,5.75,,,3.25,,
Electrical Firewall Bulkhead Connectors,12.5,,,7.5,,,2.0,,
Fuse Box Covers,3.4670454545454548,3.684946862014764,3.2491440470761455,11.758863636363635,12.569684713540655,10.948042559186616,6.827954545454542,7.265345317852209,6.390563773056875
Starter Wiring Harnesses,,,,,,,,,
Brake Booster Covers,3.75,4.161213406737868,3.338786593262132,7.75,8.983640220213603,6.516359779786396,5.875,7.314246923582538,4.435753076417462
ABS Pumps Covers,7.25,,,8.25,,,7.75,,
Starter Heat Shields,4.126666666666667,5.602805066255465,2.6505282670778687,10.246666666666666,11.964268088399768,8.529065244933564,7.400000000000001,8.656600710087293,6.1433992899127094
Tunnel Braces,,,,,,,,,
Steering Wheel Quick Disconnects,,,,,,,,,
Weld-On Fill Cap Kits,1.125,1.330606703368934,0.919393296631066,7.19,7.19,7.19,5.38,5.38,5.38
PCV Delete Kits,,,,,,,,,
Durometers,,,,,,,,,
Tire Pressure Gauge Covers,,,,,,,,,
Calculators,,,,,,,,,
Wheel Screws,0.97,,,7.31,,,4.81,,
Quick Release Pins,0.815,1.1192979209860223,0.5107020790139776,8.41,10.416721424880796,6.403278575119204,6.13,7.363640220213604,4.896359779786396
Clevises,,,,,,,,,
Shut-Off Valves,,,,,,,,,
Water Pump - Electric Drive Kit Replacement Motors,,,,,,,,,
Water Pump - Electric Drive Kit Replacement Belts,,,,,,,,,
Engine Oil Accumulator Replacement Parts,,,,,,,,,
Battery Terminal Caps,,,,,,,,,
Oil Tank Replacement Components,,,,,,,,,
Wheel Stud Spacers,,,,,,,,,
Distributor Adapter Rings,,,,,,,,,
Engine Bags,1.5,1.8678004522900573,1.1321995477099427,9.0,9.735600904580114,8.264399095419886,6.0,6.0,6.0
Rear Main Seal Adapter Components,,,,,,,,,
Crank Trigger Parts,1.8500000000000003,2.590184132128163,1.1098158678718377,6.933333333333334,8.523358506053091,5.343308160613577,5.333333333333333,6.429902417967648,4.236764248699018
Dial Indicators,1.13,,,9.63,,,6.88,,
Flywheel & Flexplate Dust Covers,6.272857142857143,7.624616725068468,4.921097560645818,16.490714285714283,19.387439242049673,13.593989329378893,7.406428571428572,8.223606931825879,6.589250211031266
Car Battery Chargers,9.25,,,14.75,,,10.5,,
Shock Extensions,5.204615384615384,6.264658139053553,4.1445726301772154,6.100769230769231,6.586147433974552,5.61539102756391,6.363846153846154,8.154550589386094,4.573141718306214
Wheel Weights,1.86,3.9325155699588548,-0.2125155699588548,6.68,7.864294611405059,5.49570538859494,3.5149999999999997,3.983783283681169,3.0462167163188303
Bell Cranks & Kits,1.58,,,7.25,,,5.75,,
Timing Tape,1.876363636363636,2.8743840292575205,0.8783432434697517,6.22,7.049413187831041,5.390586812168959,4.100909090909091,4.5281420902659235,3.673676091552258
Pinion Angle Shims,3.161290322580645,3.964521318842919,2.358059326318371,7.450645161290323,7.992302956845164,6.9089873657354826,3.465161290322581,4.00372193264728,2.9266006479978817
Measuring Caliper,0.63,0.63,0.63,11.5,11.5,11.5,8.0,8.0,8.0
Throttle Return Spring Brackets,0.874,1.1812664061919453,0.5667335938080547,5.162,6.135475460607649,4.1885245393923505,2.962,4.121468977195718,1.8025310228042817
Funnels,9.27,,,10.78,,,10.01,,
Clamps - Multipurpose,1.0833333333333333,1.2204044689126226,0.946262197754044,5.81,5.81,5.81,3.25,3.25,3.25
Porting & Polishing Kits,3.1,,,6.6,,,4.8,,
Carburetor Velocity Stacks,5.35,,,9.23,,,9.2,,
Wheel Plugs,0.91,,,7.03,,,4.63,,
Gasket Material - Sheets,1.1754545454545455,1.8141283882242605,0.5367807026848306,15.030909090909091,18.187878671118387,11.873939510699795,5.74,7.512617808512925,3.9673821914870757
Shaved Door Handle Kits,3.78,,,10.66,,,5.01,,
Battery Relocation Kits,8.08,,,15.03,,,10.88,,
Sleeves - Protective,7.9605263157894735,8.976247408540793,6.944805223038155,9.742105263157894,11.463561373745595,8.020649152570194,6.294736842105263,7.809675888509385,4.779797795701142
Carburetor Scoop Conversion Kits,6.775,7.145092066064081,6.404907933935919,10.559999999999999,11.283735595858648,9.83626440414135,7.945,8.03546694948233,7.854533050517669
Supercharger Gasket Sets,0.32285714285714284,0.42415634052981926,0.22155794518446642,17.082142857142856,18.30472587270426,15.85955984158145,12.017857142857142,13.523259110126228,10.512455175588057
Header Installation Kits,1.58,3.1776262687479866,-0.01762626874798623,22.8,25.90219568470743,19.697804315292572,5.200000000000001,5.895911113780403,4.504088886219599
Hole Saws,1.0125,1.2733856598532922,0.7516143401467077,4.085,4.6366831638498205,3.53331683615018,1.85,2.500556913315098,1.199443086684902
Pliers,1.125,1.330606703368934,0.919393296631066,12.475,15.31237250649129,9.63762749350871,3.375,5.225460330320406,1.5245396696795939
Rocker Arm Stud Pinning Kits,0.5,,,4.5,,,3.0,,
Hose Covers,1.4061538461538459,1.9275562088569707,0.8847514834507211,8.753076923076925,10.210011970195753,7.296141875958098,7.203846153846154,8.826226370137181,5.5814659375551265
Camshaft Degree Bushings,0.08499999999999999,0.09322426813475736,0.07677573186524263,5.359999999999999,5.376448536269514,5.343551463730485,3.0,3.0,3.0
Ring Gear Spacers,0.6266666666666666,1.2202084253636913,0.03312490796964185,5.513333333333333,11.596366865983622,-0.5697001993169577,4.3,10.322463335022812,-1.7224633350228125
Headlight Eyebrows,2.8000000000000003,4.176671176039741,1.4233288239602595,29.01625,40.8394066352574,17.1930933647426,6.7375,7.533645991448552,5.941354008551448
Power Steering Pump Cap Covers,0.5299999999999999,0.7992741438938336,0.2607258561061662,5.68,6.254836533744031,5.105163466255968,4.0633333333333335,4.900450897481074,3.2262157691855933
Engine Dress-Up Kits,6.925909090909089,7.536063187370997,6.315754994447181,24.71918181818182,25.99241288691949,23.44595074944415,13.215545454545454,13.810773487906989,12.62031742118392
Alternator Spacers,0.01,0.01,0.01,6.45,6.45,6.45,4.41,4.41,4.41
Pin Extraction Tools,1.5,3.1448536269514715,-0.14485362695147175,6.6,7.257941450780589,5.942058549219411,4.7,6.673824352341766,2.7261756476582337
Bulkhead Nuts,1.3833333333333333,1.4214286002617855,1.345238066404881,4.4,4.857143203141428,3.9428567968585733,4.366666666666666,4.404761933595118,4.328571399738214
AN to Tube Adapter Fittings,1.4583333333333333,1.54353422368732,1.3731324429793466,4.458333333333333,5.182761977175813,3.733904689490853,4.108333333333333,4.382007917592627,3.8346587490740394
Ignition Box Wiring Harnesses - Coil,4.279999999999999,5.069529740936706,3.490470259063293,4.38,5.344980794478197,3.4150192055218027,2.5200000000000005,3.514739878533326,1.5252601214666748
Timing Lights,5.75,11.095774287592285,0.4042257124077162,8.5,13.434560880854416,3.5654391191455845,6.25,11.595774287592285,0.9042257124077162
Ignition RPM Module Kits,5.0,5.0,5.0,3.5,3.5,3.5,1.5,1.5,1.5
Spark Plug Wire Sync Kits,5.0,,,3.5,,,1.5,,
RPM Modules - Adjustable,5.0,,,3.5,,,2.5,,
Spark Plug Boot Retainers,1.4,1.4,1.4,7.9,7.9,7.9,6.0,6.0,6.0
Magneto Kill Switches,1.5,1.5,1.5,5.0,5.0,5.0,3.5,3.5,3.5
Magneto Controllers,4.75,6.148816527148066,3.3511834728519343,9.6875,9.881780073215008,9.493219926784992,6.125,6.668984205002025,5.581015794997975
Distributor Rotor Replacement Components,5.0,,,3.5,,,1.5,,
Coil Wire Retainers,3.0,,,6.0,,,6.0,,
Ignition Coil Vibration Mount Kits,4.125,5.067208281578472,3.182791718421528,3.625,4.261100374324023,2.988899625675977,2.25,2.8519547904493505,1.6480452095506497
Magnetos,7.527777777777778,8.077962792144602,6.977592763410953,18.88888888888889,20.36671227228038,17.411065505497398,7.675925925925926,8.05724100877659,7.294610843075262
Ignition RPM Module Selectors,5.0,5.0,5.0,3.5,3.5,3.5,2.5,2.5,2.5
Ignition Box Wiring Harnesses - Distributor,5.428571428571429,6.133508697264917,4.723634159877941,3.6785714285714284,3.9722952905270486,3.384847566615808,1.7142857142857142,1.9588597049516734,1.469711723619755
Ignition Firewall Feedthrough,5.0,,,3.5,,,1.5,,
Crimping Tool Dies,5.0,5.0,5.0,3.5,3.5,3.5,1.5,1.5,1.5
Timing Light Replacement Parts,4.5,4.5,4.5,4.0,4.0,4.0,7.0,7.0,7.0
Ignition Timing Module Selectors,5.0,,,3.5,,,1.5,,
Ignition Timing Module Kits,4.5,5.322426813475736,3.6775731865242642,3.9,4.557941450780588,3.242058549219411,3.1,5.7317658031223555,0.4682341968776442
Magneto Replacement Parts,6.5,9.789707253902945,3.2102927460970556,8.791666666666666,9.27141564119418,8.311917692139152,9.75,13.450920660640811,6.049079339359188
Weatherproof Connector Replacement Parts,5.0,5.0,5.0,3.5,3.5,3.5,1.5,1.5,1.5
Ignition RPM Module Selector Components,5.0,,,1.5,,,3.5,,
Ignition Coil Selector Components,5.0,5.0,5.0,3.5,3.5,3.5,1.5,1.5,1.5
Magnetic Signal Stabilizer,7.0,,,7.0,,,10.0,,
Multi Step Module Selectors,3.5,4.294539786682997,2.7054602133170027,6.966666666666666,9.003748507610636,4.929584825722696,4.266666666666667,5.7210166070950095,2.8123167262383237
Distributor Hole Plugs,4.0,4.0,4.0,8.0,8.0,8.0,12.0,12.0,12.0
Ignition Testers,4.666666666666667,7.408089378252454,1.9252439550808798,4.833333333333333,6.752329231443384,2.914337435223282,6.083333333333333,6.220404468912623,5.946262197754043
Ignition RPM Module Holders,3.5,,,1.5,,,5.0,,
Fuel Pump Electric Voltage Controllers,7.31,,,10.03,,,7.32,,
Starter Replacement Pinion Gears,2.3,2.3,2.3,3.8,3.8,3.8,3.3,3.3,3.3
Ignition Box & Coil Kits,1.5,,,5.0,,,3.5,,
Distributor Vacuum Advance Covers,6.25,,,8.0,,,8.0,,
Magneto Setup Tachometers,2.0,,,5.0,,,3.0,,
Spare Tire Relocation Kits,6.285714285714286,10.43627254095641,2.135156030472161,31.142857142857142,42.92466276622636,19.361051519487926,19.285714285714285,27.349526547036106,11.221902024392461
Turn Signal Wiring Kits,7.0,16.046694948233096,-2.046694948233096,8.75,10.80606703368934,6.69393296631066,5.0,9.934560880854416,0.06543911914558453
Remote Starter Buttons,,,,,,,,,
Alternator Wiring Components,4.25,,,2.75,,,1.5,,
Headlight High-Beam Conversion Kits,8.0,8.0,8.0,4.75,4.75,4.75,2.0,2.0,2.0
Headlight Door Control Harness,12.5,,,7.5,,,2.0,,
A/C Harness,12.5,,,7.5,,,2.0,,
Voltage Reducers,4.25,,,2.75,,,1.5,,
Electrical System Surge Protectors,4.25,,,2.75,,,1.5,,
Solderless Terminal Kits,6.25,,,4.75,,,1.0,,
Battery Control Systems,5.1,6.823175539772345,3.376824460227654,12.1,13.01581574062121,11.184184259378789,6.39,7.321704683494997,5.458295316505002
Electrical Fuse Holders,4.25,4.25,4.25,2.75,2.75,2.75,1.5,1.5,1.5
Protective Sleeve Installation Tools,10.25,13.950920660640811,6.549079339359188,6.125,8.386673737058274,3.863326262941726,1.75,2.161213406737868,1.338786593262132
Turn Signal Flasher Kits,4.25,,,2.75,,,1.5,,
Switch Boots - Waterproof,,,,,,,,,
Wiper Blade Refills,0.75,0.75,0.75,25.821428571428573,26.7573826027965,24.885474540060645,1.25,1.25,1.25
Keyless Entry Systems,,,,,,,,,
Pinion Angle Cam Bolts,2.0,2.0,2.0,10.0,10.0,10.0,6.0,6.0,6.0
Driveshaft Carrier Bearing Drop Kits,4.125,4.546368353314545,3.7036316466854546,8.8125,9.331970669818523,8.293029330181477,4.9375,5.462367912587922,4.412632087412078
Coil Spring Spacers,5.71125,7.16612358927077,4.25637641072923,18.15,22.53406061144117,13.765939388558827,8.5625,11.611655036284654,5.513344963715346
Torsion Bar Unloading Tools,2.25,2.25,2.25,7.95,10.26670495036847,5.63329504963153,6.8,9.116704950368469,4.48329504963153
Traction Bar Mounting Kits,7.75,9.169078991664094,6.330921008335906,12.5,13.739855071739374,11.260144928260626,9.916666666666666,10.053737802245955,9.779595531087377
Leaf Spring Clamps,2.75,3.5374137253673354,1.9625862746326646,9.205,9.975612900215467,8.434387099784534,5.84,6.015236749011111,5.664763250988889
Auxiliary Lights;LED Individual Lights,8.0,8.0,8.0,23.0,23.0,23.0,11.0,11.0,11.0
Light Bulb Load Resistor Kits,2.7777777777777777,3.0195485355564555,2.5360070199991,6.111111111111111,6.5397248541364394,5.682497368085782,5.222222222222222,6.079449708272879,4.364994736171566
Rear Hatch Trim Covers,3.888888888888889,4.528554188258906,3.2492235895188717,13.777777777777779,19.03515027115533,8.520405284400226,5.888888888888889,6.816302283354397,4.961475494423381
Rear View Mirror Covers,4.0,,,11.0,,,8.0,,
Headlight Trim,5.7316666666666665,8.468261594005126,2.9950717393282074,22.151666666666667,25.78638484030082,18.516948493032515,10.12,15.031405497254353,5.208594502745646
Pillar Post Trim Covers,4.368230769230769,4.644594204698276,4.091867333763263,24.785769230769233,25.201524689221895,24.37001377231657,14.047769230769232,14.58386416045272,13.511674301085744
Exterior Trim Kits,4.90625,5.719872751093835,4.092627248906165,23.8125,26.107319335632333,21.517680664367667,6.96875,8.544992961422974,5.392507038577027
Underhood Trim,8.0,,,11.0,,,4.0,,
Exterior Air Inlet Grille Covers,3.2,4.408715626279202,1.9912843737207984,22.2,26.656308893362343,17.743691106637655,11.4,13.817431252558404,8.982568747441597
Wheel Opening & Fender Trim,5.041414141414141,5.8465082972487465,4.236319985579536,42.82383838383838,43.78740413110294,41.86027263657382,22.296565656565658,23.264343125435442,21.328788187695874
Headlight Wiring Harnesses,3.08,3.2115882901561177,2.9484117098438825,5.886666666666667,6.0730834110545,5.700249922278833,5.879333333333333,6.076640473868371,5.682026192798296
Window Moldings,1.0,,,26.0,,,2.0,,
Rocker Panel Covers,2.295,2.4550514080939907,2.134948591906009,57.95590909090909,58.80526740741267,57.106550774405505,9.245363636363637,9.468479573380012,9.022247699347261
Exterior Trim Accents,4.2727272727272725,5.567713660406316,2.9777408850482296,27.90909090909091,34.24650255598587,21.571679262195953,1.7272727272727273,2.0479834551602423,1.4065619993852123
Differential Cover Adapter Brackets,5.375,,,17.75,,,5.25,,
Door Panel Assist Cover Reinforcement Plates,6.88,9.808763385264179,3.9512366147358207,16.43,20.15072925698645,12.709270743013551,7.960000000000001,12.505156498745773,3.4148435012542278
Exhaust Tip Adapters,40.0,40.0,40.0,,,,36.0,36.0,36.0
Tailgate Nets,8.695,13.021707660951458,4.368292339048542,7.63,11.789501697636418,3.4704983023635814,6.2475000000000005,8.762301132017125,3.732698867982875
Bushing Sleeves,1.82,3.5857486447678655,0.054251355232134646,3.6825,5.5343107497610875,1.8306892502389127,0.67,1.1708032330113742,0.16919676698862585
Auxiliary Light Covers;Fog Light Covers,8.038793103448276,8.871522091521975,7.206064115374578,4.517241379310345,5.269063569122941,3.7654191894977496,6.663793103448276,6.911234419872028,6.4163517870245235
Flashlight Components,2.3,3.0773274973145543,1.5226725026854453,4.8,6.7197790019574235,2.8802209980425766,6.0,7.851221680005087,4.148778319994913
Headlight Mounting Brackets,1.6666666666666667,2.214951208983824,1.1183821243495093,6.666666666666667,8.117291213338735,5.216042119994599,2.0,3.6448536269514724,0.3551463730485278
Winch Mount Face Plates,5.384615384615385,6.1604010113343035,4.6088297578964665,36.05769230769231,40.977767813767784,31.13761680161683,8.923076923076923,10.905266315042953,6.940887531110894
Bumper End Caps,2.0,2.0,2.0,7.5,8.322426813475737,6.677573186524264,5.0,6.644853626951472,3.3551463730485276
Seat Supports,5.0,5.0,5.0,7.0,7.0,7.0,0.75,0.75,0.75
Axle Assemblies,100.0,,,100.0,,,200.0,,
Skid Plate Brackets,,,,,,,,,
Body Lift Kits;Suspension Lift Kits,,,,,,,,,
Leaf Spring Blocks;U-Bolts - Leaf Spring,5.540254237288136,5.674410008429187,5.406098466147085,17.564618644067796,17.782065886894724,17.347171401240868,4.862288135593221,5.2003901019250955,4.524186169261346
Steering Arm Blocks,5.0,5.949656684297965,4.050343315702035,6.833333333333333,8.752329231443383,4.914337435223282,4.166666666666667,4.891978940002701,3.4413543933306325
Torsion Bar Adjusters,3.3125,4.443336868529137,2.181663131470863,11.0625,14.455010605587411,7.669989394412589,5.3125,7.471370385373807,3.153629614626193
Grille Inserts;Light Bars,,,,,,,,,
Wheels;Tires,,,,,,,,,
Two Cycle Oils,8.59375,14.252305133511651,2.9351948664883496,14.15625,22.192191453281765,6.120308546718235,9.71875,15.10808763530685,4.32941236469315
Power Steering Fluid,5.875,12.248807804436954,-0.4988078044369537,9.875,17.893661431388423,1.8563385686115748,6.25,13.240627914543754,-0.7406279145437553
Air Compressor Oil,1.8133333333333332,3.1346990803176826,0.49196758634898385,5.938333333333333,9.526026228980285,2.3506404376863808,3.0833333333333335,5.219181380256197,0.9474852864104695
Penetrating Oils,4.03,7.2703616450944,0.7896383549055996,8.106666666666667,9.987282646814517,6.226050686518818,5.433333333333334,8.421484088961842,2.4451825777048253
Chain Lube,3.605,7.544424436548775,-0.3344244365487752,7.15,10.604192616598091,3.695807383401909,4.3,9.152318199506842,-0.5523181995068427
Jam Nuts,2.625,4.886673737058274,0.363326262941726,3.625,7.531527364009746,-0.28152736400974643,2.05,5.257464572555371,-1.1574645725553707
Sway Bar Mounting Bracket Fasteners,1.0,,,1.0,,,0.6,,
Brake Hose Mounting Tabs,2.875,3.346851332600218,2.403148667399782,5.625,6.046368353314545,5.203631646685455,3.5374999999999996,4.156213355286749,2.9187866447132502
Shock Mount Conversion Kits,4.0,,,6.0,,,4.0,,
